iteration,loss
0,1.0673828125
1,1.0107421875
2,1.009765625
3,1.0517578125
4,0.98779296875
5,0.9697265625
6,0.99267578125
7,0.9501953125
8,0.9609375
9,0.97802734375
10,0.95849609375
11,0.93310546875
12,0.91064453125
13,1.0166015625
14,0.85595703125
15,0.97412109375
16,0.94384765625
17,0.89599609375
18,0.86376953125
19,0.78857421875
20,0.87451171875
21,0.8984375
22,0.91259765625
23,0.84716796875
24,0.84423828125
25,0.8349609375
26,0.82958984375
27,0.9140625
28,0.8857421875
29,0.81298828125
30,0.89892578125
31,0.82568359375
32,0.85302734375
33,0.80322265625
34,0.77001953125
35,0.85498046875
36,0.802734375
37,0.8076171875
38,0.81689453125
39,0.79052734375
40,0.7587890625
41,0.81103515625
42,0.775390625
43,0.76953125
44,0.6943359375
45,0.7880859375
46,0.70751953125
47,0.8173828125
48,0.74560546875
49,0.66845703125
50,0.68994140625
51,0.62451171875
52,0.70751953125
53,0.677734375
54,0.7060546875
55,0.6494140625
56,0.6474609375
57,0.7041015625
58,0.60888671875
59,0.7080078125
60,0.6943359375
61,0.64892578125
62,0.71630859375
63,0.650390625
64,0.6689453125
65,0.619140625
66,0.525390625
67,0.63623046875
68,0.62109375
69,0.59375
70,0.66015625
71,0.58740234375
72,0.5888671875
73,0.63330078125
74,0.5791015625
75,0.57666015625
76,0.521484375
77,0.6015625
78,0.55810546875
79,0.6435546875
80,0.60400390625
81,0.48291015625
82,0.5146484375
83,0.47998046875
84,0.52685546875
85,0.481201171875
86,0.546875
87,0.47314453125
88,0.47998046875
89,0.55712890625
90,0.455322265625
91,0.5400390625
92,0.5400390625
93,0.498291015625
94,0.548828125
95,0.489013671875
96,0.51171875
97,0.45849609375
98,0.380615234375
99,0.45166015625
100,0.440673828125
101,0.4375
102,0.5
103,0.40234375
104,0.453125
105,0.46240234375
106,0.411376953125
107,0.403076171875
108,0.357177734375
109,0.41796875
110,0.3984375
111,0.474365234375
112,0.470703125
113,0.34912109375
114,0.347412109375
115,0.356689453125
116,0.363037109375
117,0.318115234375
118,0.425537109375
119,0.334716796875
120,0.3408203125
121,0.4130859375
122,0.324462890625
123,0.394775390625
124,0.40869140625
125,0.365234375
126,0.414306640625
127,0.35791015625
128,0.382080078125
129,0.34423828125
130,0.28173828125
131,0.305908203125
132,0.31201171875
133,0.3212890625
134,0.3837890625
135,0.26806640625
136,0.34912109375
137,0.326416015625
138,0.30224609375
139,0.286865234375
140,0.2496337890625
141,0.2958984375
142,0.26171875
143,0.35009765625
144,0.367919921875
145,0.253662109375
146,0.23876953125
147,0.264892578125
148,0.2445068359375
149,0.2054443359375
150,0.314453125
151,0.2451171875
152,0.237060546875
153,0.306884765625
154,0.2247314453125
155,0.287109375
156,0.302490234375
157,0.2734375
158,0.3154296875
159,0.270263671875
160,0.27978515625
161,0.25537109375
162,0.21435546875
163,0.213623046875
164,0.23291015625
165,0.2325439453125
166,0.310302734375
167,0.17626953125
168,0.283203125
169,0.240966796875
170,0.2310791015625
171,0.204833984375
172,0.1832275390625
173,0.2205810546875
174,0.17529296875
175,0.259521484375
176,0.291259765625
177,0.1884765625
178,0.1761474609375
179,0.2071533203125
180,0.16650390625
181,0.1370849609375
182,0.2388916015625
183,0.181884765625
184,0.169921875
185,0.231201171875
186,0.156494140625
187,0.2259521484375
188,0.224853515625
189,0.2125244140625
190,0.2359619140625
191,0.205810546875
192,0.20947265625
193,0.1976318359375
194,0.1710205078125
195,0.1495361328125
196,0.1727294921875
197,0.1685791015625
198,0.25048828125
199,0.11773681640625
200,0.2418212890625
201,0.1932373046875
202,0.1881103515625
203,0.158447265625
204,0.1248779296875
205,0.166259765625
206,0.11669921875
207,0.20556640625
208,0.2392578125
209,0.1448974609375
210,0.1318359375
211,0.1650390625
212,0.115478515625
213,0.09552001953125
214,0.1922607421875
215,0.136474609375
216,0.12176513671875
217,0.1766357421875
218,0.12139892578125
219,0.190673828125
220,0.17724609375
221,0.181640625
222,0.1771240234375
223,0.161376953125
224,0.1617431640625
225,0.162353515625
226,0.14599609375
227,0.11346435546875
228,0.1380615234375
229,0.1258544921875
230,0.19873046875
231,0.07659912109375
232,0.202880859375
233,0.164794921875
234,0.1611328125
235,0.1390380859375
236,0.10430908203125
237,0.1219482421875
238,0.08154296875
239,0.1712646484375
240,0.195068359375
241,0.1158447265625
242,0.108154296875
243,0.14208984375
244,0.083740234375
245,0.08197021484375
246,0.1722412109375
247,0.0999755859375
248,0.087890625
249,0.137939453125
250,0.09649658203125
251,0.1673583984375
252,0.14404296875
253,0.1661376953125
254,0.133544921875
255,0.1324462890625
256,0.125244140625
257,0.130615234375
258,0.126708984375
259,0.08685302734375
260,0.1080322265625
261,0.10589599609375
262,0.1907958984375
263,0.054412841796875
264,0.1749267578125
265,0.155517578125
266,0.1317138671875
267,0.11041259765625
268,0.09368896484375
269,0.098388671875
270,0.068603515625
271,0.1390380859375
272,0.1695556640625
273,0.0947265625
274,0.08837890625
275,0.12408447265625
276,0.06207275390625
277,0.0723876953125
278,0.162109375
279,0.0797119140625
280,0.07635498046875
281,0.1168212890625
282,0.08294677734375
283,0.1544189453125
284,0.11883544921875
285,0.162109375
286,0.1136474609375
287,0.12371826171875
288,0.10260009765625
289,0.1153564453125
290,0.11419677734375
291,0.07177734375
292,0.0977783203125
293,0.09527587890625
294,0.16748046875
295,0.040283203125
296,0.160400390625
297,0.147705078125
298,0.12548828125
299,0.10284423828125
300,0.0948486328125
301,0.0946044921875
302,0.047515869140625
303,0.126708984375
304,0.1483154296875
305,0.07501220703125
306,0.0740966796875
307,0.11322021484375
308,0.051971435546875
309,0.07232666015625
310,0.1510009765625
311,0.06317138671875
312,0.06036376953125
313,0.09820556640625
314,0.080322265625
315,0.13671875
316,0.09857177734375
317,0.1497802734375
318,0.10223388671875
319,0.11724853515625
320,0.0833740234375
321,0.1004638671875
322,0.10772705078125
