iteration,loss
0,1.029296875
100,0.94580078125
200,0.921875
300,0.9111328125
400,0.904296875
500,0.90283203125
600,0.888671875
700,0.8955078125
800,0.90380859375
900,0.8974609375
1000,0.89306640625
1100,0.89306640625
1200,0.88525390625
1300,0.87890625
1400,0.88671875
1500,0.87890625
1600,0.86376953125
1700,0.8642578125
1800,0.86328125
1900,0.86962890625
2000,0.85791015625
2100,0.875
2200,0.85791015625
2300,0.85009765625
2400,0.84765625
2500,0.85986328125
2600,0.84765625
2700,0.84814453125
2800,0.8349609375
2900,0.8515625
3000,0.833984375
3100,0.84716796875
3200,0.83154296875
3300,0.83740234375
3400,0.837890625
3500,0.8212890625
3600,0.8251953125
3700,0.82275390625
3800,0.83203125
3900,0.81640625
4000,0.818359375
4100,0.798828125
4200,0.8173828125
4300,0.81005859375
4400,0.79638671875
4500,0.81982421875
4600,0.79931640625
4700,0.8056640625
4800,0.798828125
4900,0.79736328125
5000,0.77197265625
5100,0.79638671875
5200,0.7890625
5300,0.7861328125
5400,0.79296875
5500,0.7783203125
5600,0.77392578125
5700,0.77587890625
5800,0.77587890625
5900,0.771484375
6000,0.77978515625
6100,0.77490234375
6200,0.77294921875
6300,0.7705078125
6400,0.77587890625
6500,0.7724609375
6600,0.75048828125
6700,0.7578125
6800,0.74462890625
6900,0.7392578125
7000,0.74267578125
7100,0.75244140625
7200,0.74560546875
7300,0.744140625
7400,0.74072265625
7500,0.74365234375
7600,0.72607421875
7700,0.73095703125
7800,0.7294921875
7900,0.72216796875
8000,0.7216796875
8100,0.708984375
8200,0.72119140625
8300,0.71923828125
8400,0.703125
8500,0.7197265625
8600,0.72021484375
8700,0.724609375
8800,0.7060546875
8900,0.705078125
9000,0.71484375
9100,0.71435546875
9200,0.7041015625
9300,0.69384765625
9400,0.6962890625
9500,0.70751953125
9600,0.7060546875
9700,0.67138671875
9800,0.697265625
9900,0.673828125
10000,0.689453125
10100,0.6943359375
10200,0.67529296875
10300,0.69384765625
10400,0.6728515625
10500,0.6806640625
10600,0.67724609375
10700,0.6728515625
10800,0.66748046875
10900,0.6611328125
11000,0.6552734375
11100,0.671875
11200,0.67822265625
11300,0.669921875
11400,0.67138671875
11500,0.65673828125
11600,0.6708984375
11700,0.6552734375
11800,0.650390625
11900,0.67333984375
12000,0.65380859375
12100,0.6533203125
12200,0.6533203125
12300,0.6298828125
12400,0.6396484375
12500,0.654296875
12600,0.64892578125
12700,0.64453125
12800,0.6416015625
12900,0.63427734375
13000,0.63427734375
13100,0.62353515625
13200,0.63916015625
13300,0.61328125
13400,0.62060546875
13500,0.64306640625
13600,0.63330078125
13700,0.6357421875
13800,0.6181640625
13900,0.6220703125
14000,0.61328125
14100,0.60546875
14200,0.623046875
14300,0.61767578125
14400,0.61962890625
14500,0.5986328125
14600,0.59912109375
14700,0.61083984375
14800,0.615234375
14900,0.6015625
15000,0.6220703125
15100,0.60693359375
15200,0.6083984375
15300,0.59912109375
15400,0.609375
15500,0.5859375
15600,0.6064453125
15700,0.583984375
15800,0.59716796875
15900,0.57763671875
16000,0.6044921875
16100,0.5869140625
16200,0.578125
16300,0.60107421875
16400,0.58935546875
16500,0.5859375
16600,0.58349609375
16700,0.576171875
16800,0.5693359375
16900,0.58447265625
17000,0.57958984375
17100,0.58642578125
17200,0.57763671875
17300,0.58642578125
17400,0.57275390625
17500,0.57861328125
17600,0.57470703125
17700,0.56494140625
17800,0.57470703125
17900,0.56640625
18000,0.5791015625
18100,0.5634765625
18200,0.5595703125
18300,0.56298828125
18400,0.5732421875
18500,0.546875
18600,0.55517578125
18700,0.5595703125
18800,0.556640625
18900,0.5517578125
19000,0.5478515625
19100,0.56298828125
19200,0.5458984375
19300,0.5537109375
19400,0.546875
19500,0.55615234375
19600,0.548828125
19700,0.54833984375
19800,0.546875
19900,0.5390625
20000,0.552734375
20100,0.53564453125
20200,0.5556640625
20300,0.53564453125
20400,0.53125
20500,0.53173828125
20600,0.521484375
20700,0.53564453125
20800,0.5205078125
20900,0.53466796875
21000,0.53076171875
21100,0.5302734375
21200,0.52685546875
21300,0.5224609375
21400,0.52197265625
21500,0.5087890625
21600,0.52685546875
21700,0.52978515625
21800,0.5166015625
21900,0.5244140625
22000,0.5224609375
22100,0.51513671875
22200,0.515625
22300,0.51953125
22400,0.53662109375
22500,0.50146484375
22600,0.52294921875
22700,0.494384765625
22800,0.51513671875
22900,0.4912109375
23000,0.49755859375
23100,0.5087890625
23200,0.5068359375
23300,0.5009765625
23400,0.50244140625
23500,0.50439453125
23600,0.48681640625
23700,0.487060546875
23800,0.4853515625
23900,0.50390625
24000,0.46435546875
24100,0.480224609375
24200,0.49951171875
24300,0.47265625
24400,0.47705078125
24500,0.484130859375
24600,0.4716796875
24700,0.463623046875
24800,0.475830078125
24900,0.475341796875
25000,0.4755859375
25100,0.46044921875
25200,0.465576171875
25300,0.47802734375
25400,0.45751953125
25500,0.48291015625
25600,0.4501953125
25700,0.46630859375
25800,0.47314453125
25900,0.45947265625
26000,0.447509765625
26100,0.44677734375
26200,0.464599609375
26300,0.4794921875
26400,0.458984375
26500,0.471923828125
26600,0.467529296875
26700,0.458251953125
26800,0.44921875
26900,0.43798828125
27000,0.447021484375
27100,0.45361328125
27200,0.4541015625
27300,0.437255859375
27400,0.4384765625
27500,0.4326171875
27600,0.452880859375
27700,0.454345703125
27800,0.444091796875
27900,0.453369140625
28000,0.426025390625
28100,0.434814453125
28200,0.419921875
28300,0.422607421875
28400,0.425537109375
28500,0.427001953125
28600,0.433837890625
28700,0.43994140625
28800,0.426513671875
28900,0.431396484375
29000,0.434814453125
29100,0.421875
29200,0.43115234375
29300,0.410400390625
29400,0.427490234375
29500,0.427734375
29600,0.43115234375
29700,0.437744140625
29800,0.437744140625
29900,0.422119140625
30000,0.421142578125
30100,0.41064453125
30200,0.399658203125
30300,0.407470703125
30400,0.41455078125
30500,0.42529296875
30600,0.414794921875
30700,0.4130859375
30800,0.42626953125
30900,0.420654296875
31000,0.39501953125
31100,0.412109375
31200,0.39892578125
31300,0.394287109375
31400,0.399169921875
31500,0.404052734375
31600,0.40087890625
31700,0.411865234375
31800,0.380615234375
31900,0.412353515625
32000,0.39697265625
32100,0.403076171875
32200,0.400390625
32300,0.401123046875
32400,0.386474609375
32500,0.410888671875
32600,0.391845703125
32700,0.40673828125
32800,0.40478515625
32900,0.3857421875
33000,0.39306640625
33100,0.392333984375
33200,0.38671875
33300,0.39453125
33400,0.386474609375
33500,0.399169921875
33600,0.37353515625
33700,0.399169921875
33800,0.38134765625
33900,0.390625
34000,0.390380859375
34100,0.385986328125
34200,0.393798828125
34300,0.372314453125
34400,0.380615234375
34500,0.370849609375
34600,0.399169921875
34700,0.375732421875
34800,0.39453125
34900,0.381103515625
35000,0.380126953125
35100,0.38037109375
35200,0.381591796875
35300,0.395751953125
35400,0.38330078125
35500,0.38623046875
35600,0.372314453125
35700,0.373779296875
35800,0.374267578125
35900,0.383056640625
36000,0.381591796875
36100,0.378173828125
36200,0.37939453125
36300,0.37109375
36400,0.385009765625
36500,0.362548828125
36600,0.374755859375
36700,0.366943359375
36800,0.361328125
36900,0.3759765625
37000,0.3740234375
37100,0.375
37200,0.36083984375
37300,0.365478515625
37400,0.361328125
37500,0.379638671875
37600,0.373291015625
37700,0.352783203125
37800,0.37158203125
37900,0.35498046875
38000,0.36474609375
38100,0.378662109375
38200,0.36669921875
38300,0.37939453125
38400,0.371826171875
38500,0.3759765625
38600,0.376220703125
38700,0.36474609375
38800,0.368408203125
38900,0.366455078125
39000,0.38330078125
39100,0.355712890625
39200,0.365234375
39300,0.362060546875
39400,0.36669921875
39500,0.351318359375
39600,0.35546875
39700,0.373046875
39800,0.362548828125
39900,0.379150390625
40000,0.36572265625
40100,0.36083984375
40200,0.34765625
40300,0.365234375
40400,0.367919921875
40500,0.36767578125
40600,0.37109375
40700,0.36376953125
40800,0.34326171875
40900,0.3759765625
41000,0.369384765625
41100,0.36767578125
41200,0.37353515625
41300,0.3515625
41400,0.363037109375
41500,0.359130859375
41600,0.3525390625
41700,0.355224609375
41800,0.361572265625
41900,0.3505859375
42000,0.364013671875
42100,0.357177734375
42200,0.363525390625
42300,0.353759765625
42400,0.363525390625
42500,0.34765625
42600,0.34326171875
42700,0.362548828125
42800,0.349609375
42900,0.3564453125
43000,0.354736328125
43100,0.35595703125
43200,0.34619140625
43300,0.349853515625
43400,0.3603515625
43500,0.35546875
43600,0.357666015625
43700,0.35400390625
43800,0.34521484375
43900,0.34619140625
44000,0.34326171875
44100,0.350830078125
44200,0.342041015625
44300,0.36083984375
44400,0.345947265625
44500,0.350341796875
