iteration,loss
0,0.6875
100,0.5634765625
200,0.4990234375
300,0.47021484375
400,0.453125
500,0.439208984375
600,0.426513671875
700,0.41455078125
800,0.403076171875
900,0.39208984375
1000,0.38134765625
1100,0.37109375
1200,0.361328125
1300,0.3515625
1400,0.34228515625
1500,0.33349609375
1600,0.32470703125
1700,0.316162109375
1800,0.30810546875
1900,0.300048828125
2000,0.29248046875
2100,0.284912109375
2200,0.27783203125
2300,0.270751953125
2400,0.26416015625
2500,0.257568359375
2600,0.251220703125
2700,0.2449951171875
2800,0.2391357421875
2900,0.2333984375
3000,0.227783203125
3100,0.2222900390625
3200,0.217041015625
3300,0.2119140625
3400,0.20703125
3500,0.2022705078125
3600,0.1976318359375
3700,0.1932373046875
3800,0.188720703125
3900,0.1844482421875
4000,0.1805419921875
4100,0.176513671875
4200,0.172607421875
4300,0.1689453125
4400,0.165283203125
4500,0.1617431640625
4600,0.1583251953125
4700,0.1551513671875
4800,0.1519775390625
4900,0.14892578125
5000,0.145751953125
5100,0.1429443359375
5200,0.14013671875
5300,0.137451171875
5400,0.1346435546875
5500,0.13232421875
5600,0.129638671875
5700,0.1273193359375
5800,0.125
5900,0.122802734375
6000,0.12054443359375
6100,0.11865234375
6200,0.11651611328125
6300,0.114501953125
6400,0.1126708984375
6500,0.11065673828125
6600,0.10894775390625
6700,0.10711669921875
6800,0.10552978515625
6900,0.10382080078125
7000,0.1024169921875
7100,0.10076904296875
7200,0.09930419921875
7300,0.097900390625
7400,0.09661865234375
7500,0.0953369140625
7600,0.093994140625
7700,0.09283447265625
7800,0.09149169921875
7900,0.0904541015625
8000,0.08941650390625
8100,0.08819580078125
8200,0.08721923828125
8300,0.0863037109375
8400,0.08538818359375
8500,0.0843505859375
8600,0.08355712890625
8700,0.0826416015625
8800,0.08184814453125
8900,0.08099365234375
9000,0.080322265625
9100,0.07958984375
9200,0.078857421875
9300,0.07818603515625
9400,0.07745361328125
9500,0.07696533203125
9600,0.0762939453125
9700,0.07568359375
9800,0.0751953125
9900,0.0745849609375
10000,0.0740966796875
10100,0.07354736328125
10200,0.0731201171875
10300,0.0726318359375
10400,0.0721435546875
10500,0.07183837890625
10600,0.07147216796875
10700,0.071044921875
10800,0.07061767578125
10900,0.07025146484375
11000,0.07000732421875
11100,0.069580078125
11200,0.06927490234375
11300,0.06890869140625
11400,0.068603515625
11500,0.06842041015625
11600,0.06817626953125
11700,0.06787109375
11800,0.067626953125
11900,0.0673828125
12000,0.06707763671875
12100,0.06695556640625
12200,0.066650390625
12300,0.06640625
12400,0.06622314453125
12500,0.06597900390625
12600,0.06591796875
12700,0.0655517578125
12800,0.06549072265625
12900,0.06524658203125
13000,0.06512451171875
13100,0.06488037109375
13200,0.06488037109375
13300,0.06463623046875
13400,0.06451416015625
13500,0.06427001953125
13600,0.06414794921875
13700,0.0640869140625
13800,0.0638427734375
13900,0.06365966796875
14000,0.06353759765625
14100,0.0633544921875
14200,0.063232421875
14300,0.063232421875
14400,0.06304931640625
14500,0.06280517578125
14600,0.06268310546875
14700,0.0626220703125
14800,0.0625
14900,0.062469482421875
15000,0.06219482421875
15100,0.06219482421875
15200,0.06195068359375
15300,0.061798095703125
15400,0.061737060546875
15500,0.061614990234375
15600,0.061370849609375
15700,0.061370849609375
15800,0.061187744140625
15900,0.061126708984375
16000,0.060943603515625
16100,0.060821533203125
16200,0.060699462890625
16300,0.06060791015625
16400,0.06048583984375
16500,0.060302734375
16600,0.060455322265625
16700,0.060089111328125
16800,0.06011962890625
16900,0.059967041015625
17000,0.059844970703125
17100,0.059722900390625
17200,0.059661865234375
17300,0.059539794921875
17400,0.059478759765625
17500,0.05938720703125
17600,0.059326171875
17700,0.05908203125
17800,0.0589599609375
17900,0.0589599609375
18000,0.0589599609375
18100,0.0587158203125
18200,0.058502197265625
18300,0.058685302734375
18400,0.05828857421875
18500,0.0582275390625
18600,0.0582275390625
18700,0.057952880859375
18800,0.05792236328125
18900,0.05804443359375
19000,0.05780029296875
19100,0.057586669921875
19200,0.057769775390625
19300,0.057525634765625
19400,0.057159423828125
19500,0.057281494140625
19600,0.05731201171875
19700,0.05718994140625
19800,0.057098388671875
19900,0.057037353515625
20000,0.05682373046875
20100,0.05694580078125
20200,0.05682373046875
20300,0.0565185546875
20400,0.056488037109375
20500,0.056640625
20600,0.056549072265625
20700,0.05633544921875
20800,0.056060791015625
20900,0.056427001953125
21000,0.05596923828125
21100,0.05596923828125
21200,0.055938720703125
21300,0.055694580078125
21400,0.055633544921875
21500,0.05572509765625
21600,0.055419921875
21700,0.05517578125
21800,0.05548095703125
21900,0.05517578125
22000,0.05517578125
22100,0.055328369140625
22200,0.054931640625
22300,0.054962158203125
22400,0.054901123046875
22500,0.054718017578125
22600,0.05474853515625
22700,0.0545654296875
22800,0.054840087890625
22900,0.05426025390625
23000,0.054168701171875
23100,0.0543212890625
23200,0.053924560546875
23300,0.054046630859375
23400,0.054168701171875
23500,0.054351806640625
23600,0.054046630859375
23700,0.05377197265625
23800,0.05377197265625
23900,0.053680419921875
24000,0.053680419921875
24100,0.053375244140625
24200,0.05377197265625
24300,0.053436279296875
24400,0.053375244140625
24500,0.05328369140625
24600,0.05328369140625
24700,0.053253173828125
24800,0.053070068359375
24900,0.0528564453125
25000,0.052703857421875
25100,0.052764892578125
25200,0.05279541015625
25300,0.052947998046875
25400,0.05279541015625
25500,0.052642822265625
25600,0.052520751953125
25700,0.05255126953125
25800,0.05242919921875
25900,0.05242919921875
26000,0.052032470703125
26100,0.0523681640625
26200,0.052215576171875
26300,0.05206298828125
26400,0.052398681640625
26500,0.051971435546875
26600,0.051727294921875
26700,0.051971435546875
26800,0.0518798828125
26900,0.051666259765625
27000,0.05157470703125
27100,0.051544189453125
27200,0.051483154296875
27300,0.051544189453125
27400,0.051300048828125
27500,0.05145263671875
27600,0.051513671875
27700,0.050872802734375
27800,0.0509033203125
27900,0.050994873046875
28000,0.05145263671875
28100,0.050994873046875
28200,0.051025390625
28300,0.050872802734375
28400,0.050994873046875
28500,0.050567626953125
28600,0.050933837890625
28700,0.05078125
28800,0.0504150390625
28900,0.05029296875
29000,0.050537109375
29100,0.050323486328125
29200,0.05035400390625
29300,0.050323486328125
29400,0.050750732421875
29500,0.050201416015625
29600,0.05035400390625
29700,0.050201416015625
29800,0.05010986328125
29900,0.0496826171875
30000,0.049713134765625
30100,0.04986572265625
30200,0.049530029296875
30300,0.050079345703125
30400,0.04913330078125
30500,0.049560546875
30600,0.0498046875
30700,0.04949951171875
30800,0.049407958984375
30900,0.049560546875
31000,0.049591064453125
31100,0.049407958984375
31200,0.049072265625
31300,0.04931640625
31400,0.049072265625
31500,0.04913330078125
31600,0.0489501953125
31700,0.04925537109375
31800,0.048919677734375
31900,0.049072265625
32000,0.04913330078125
32100,0.04937744140625
32200,0.04876708984375
32300,0.048675537109375
32400,0.0487060546875
32500,0.04864501953125
32600,0.0487060546875
32700,0.04876708984375
32800,0.048248291015625
32900,0.048309326171875
33000,0.048614501953125
33100,0.048431396484375
33200,0.04840087890625
33300,0.048583984375
33400,0.048614501953125
33500,0.048004150390625
33600,0.04791259765625
33700,0.048553466796875
33800,0.04779052734375
33900,0.048126220703125
34000,0.0477294921875
34100,0.048370361328125
34200,0.047576904296875
34300,0.04815673828125
34400,0.0474853515625
34500,0.048004150390625
34600,0.0478515625
34700,0.047576904296875
34800,0.047393798828125
34900,0.047576904296875
35000,0.04754638671875
35100,0.047637939453125
35200,0.047332763671875
35300,0.047454833984375
35400,0.047637939453125
35500,0.047088623046875
35600,0.04742431640625
35700,0.047332763671875
35800,0.0469970703125
35900,0.0469970703125
36000,0.047271728515625
36100,0.04681396484375
36200,0.046722412109375
36300,0.04736328125
36400,0.046844482421875
36500,0.046661376953125
36600,0.046875
36700,0.04705810546875
36800,0.046783447265625
36900,0.04638671875
37000,0.04669189453125
37100,0.046783447265625
37200,0.046478271484375
37300,0.04632568359375
37400,0.046783447265625
37500,0.04638671875
37600,0.046600341796875
37700,0.046295166015625
37800,0.046539306640625
37900,0.04608154296875
38000,0.046142578125
38100,0.046112060546875
38200,0.046234130859375
38300,0.0462646484375
38400,0.0458984375
38500,0.04632568359375
38600,0.045928955078125
38700,0.046112060546875
38800,0.04583740234375
38900,0.046234130859375
39000,0.045684814453125
39100,0.045806884765625
39200,0.0458984375
39300,0.045501708984375
39400,0.045928955078125
39500,0.045562744140625
39600,0.0455322265625
39700,0.045562744140625
39800,0.045806884765625
39900,0.04541015625
40000,0.04583740234375
40100,0.045440673828125
40200,0.045623779296875
40300,0.045440673828125
40400,0.04559326171875
40500,0.04541015625
40600,0.0452880859375
40700,0.04522705078125
40800,0.04510498046875
40900,0.0452880859375
41000,0.045196533203125
41100,0.04559326171875
41200,0.04486083984375
41300,0.045013427734375
41400,0.0455322265625
41500,0.045196533203125
41600,0.044830322265625
41700,0.045166015625
41800,0.044708251953125
41900,0.045013427734375
42000,0.04473876953125
42100,0.044525146484375
42200,0.044769287109375
42300,0.04461669921875
42400,0.044677734375
42500,0.04425048828125
42600,0.0445556640625
42700,0.044403076171875
42800,0.04449462890625
42900,0.04425048828125
43000,0.044708251953125
43100,0.044708251953125
43200,0.04461669921875
43300,0.04443359375
43400,0.044342041015625
43500,0.044647216796875
43600,0.04449462890625
43700,0.044281005859375
43800,0.0440673828125
43900,0.044677734375
44000,0.044525146484375
44100,0.044342041015625
44200,0.044219970703125
44300,0.044708251953125
44400,0.04376220703125
44500,0.044036865234375
44600,0.04400634765625
44700,0.0438232421875
44800,0.0440673828125
44900,0.044097900390625
45000,0.043853759765625
45100,0.04345703125
45200,0.043853759765625
45300,0.043792724609375
45400,0.044097900390625
45500,0.0443115234375
45600,0.043609619140625
45700,0.043975830078125
45800,0.04364013671875
45900,0.043243408203125
46000,0.04364013671875
46100,0.043670654296875
46200,0.043670654296875
46300,0.043121337890625
46400,0.043121337890625
46500,0.04351806640625
46600,0.043182373046875
46700,0.043243408203125
46800,0.043701171875
